60.0	0.72118426265622
60.0	0.72118426265622
60.0	0.72118426265622
60.0	0.72118426265622
30.0	8.919302748084977
30.0	8.919302748084977
20.0	35.50586275691938
40.0	4.7938027116974435
40.0	4.7938027116974435
50.0	0.3058703815030062
50.0	0.3058703815030062
60.0	0.72118426265622
60.0	0.72118426265622
60.0	0.72118426265622
60.0	0.72118426265622
20.0	35.50586275691938
20.0	35.50586275691938
20.0	35.50586275691938
20.0	35.50586275691938
20.0	35.50586275691938
20.0	35.50586275691938
20.0	35.50586275691938
20.0	35.50586275691938
20.0	35.50586275691938
20.0	35.50586275691938
30.0	8.919302748084977
30.0	8.919302748084977
30.0	8.919302748084977
30.0	8.919302748084977
50.0	0.3058703815030062
50.0	0.3058703815030062
40.0	4.7938027116974435
40.0	4.7938027116974435
60.0	0.72118426265622
60.0	0.72118426265622
70.0	0.744316394928594
70.0	0.744316394928594
70.0	0.744316394928594
70.0	0.744316394928594
70.0	0.744316394928594
70.0	0.744316394928594
70.0	0.744316394928594
70.0	0.744316394928594
70.0	0.744316394928594
70.0	0.744316394928594
70.0	0.744316394928594
70.0	0.744316394928594
72.0	0.6812793646303222
72.0	0.6812793646303222
72.0	0.6812793646303222
72.0	0.6812793646303222
72.0	0.6812793646303222
72.0	0.6812793646303222
72.0	0.6812793646303222
72.0	0.6812793646303222
30.0	8.919302748084977
30.0	8.919302748084977
74.0	0.6851223175919076
74.0	0.6851223175919076
76.0	0.35667375389073047
76.0	0.35667375389073047
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
78.0	0.24969557857172758
80.0	0.19878870303918939
80.0	0.19878870303918939
80.0	0.19878870303918939
80.0	0.19878870303918939
80.0	0.19878870303918939
80.0	0.19878870303918939
100.0	0.19463611008255358
100.0	0.19463611008255358
80.0	0.19878870303918939
80.0	0.19878870303918939
100.0	0.19463611008255358
100.0	0.19463611008255358
90.0	0.17463134037844646
90.0	0.17463134037844646
100.0	0.19463611008255358
100.0	0.19463611008255358
